name,stream_url,homepage,country,language,tags,codec,bitrate
Aycliffe Radio,https://solid41.streamupsolutions.com/proxy/catidbxp?mp=/;type=mp3,https://www.ayclifferadio.co.uk/,The United Kingdom Of Great Britain And Northern Ireland,english,local radio,MP3,128
Ayr Hospital Radio,https://uksoutha.streaming.broadcast.radio/stream/11820/ayrhr?1699802961222=,https://www.ayrhospitalradio.co.uk/,The United Kingdom Of Great Britain And Northern Ireland,,,MP3,0
Bailiwick Radio Classics,http://streaming.radio.co/s20224a067/listen,http://www.bailiwickexpress.com/,The United Kingdom Of Great Britain And Northern Ireland,english,"70s,80s,classic hits,jersey",AAC,192
Bailrigg FM,https://stream.bailriggfm.co.uk/listen/bfm/128.mp3,https://bailriggfm.co.uk/,The United Kingdom Of Great Britain And Northern Ireland,,,MP3,128
Banbury FM,https://stream.agprohosting.com:8443/banburyfm,https://banburyfm.com/,The United Kingdom Of Great Britain And Northern Ireland,,,MP3,128
Banita Maxx Radio,https://stream.zeno.fm/z5artz4g2wzuv,https://banitamaxx.pl/,The United Kingdom Of Great Britain And Northern Ireland,"english,polish","hardstyle/handsup/edm,polish,trance",MP3,0
Banita Maxx Radio,http://91.232.4.33:9454/stream,http://banitamaxx.pl/,The United Kingdom Of Great Britain And Northern Ireland,polish,"dance,pop",MP3,192
Bar Latina Radio,https://s2.citrus3.com:2000/stream/barlatinaradio,https://www.barlatina.com/,The United Kingdom Of Great Britain And Northern Ireland,english,"bachata,kizomba,latin,regaeton,salsa",MP3,320
Bar Latina Radio,https://a6.asurahosting.com/public/bar_latina_radio/playlist.pls,https://www.barlatina.com/index,The United Kingdom Of Great Britain And Northern Ireland,,,MP3,320
Bath Sound,https://uksoutha.streaming.broadcast.radio/bathhr,https://bathsound.radio/,The United Kingdom Of Great Britain And Northern Ireland,,,MP3,0
Bath Sound,https://uksoutha.streaming.broadcast.radio/bathhr?1699804261807=,https://bathsound.radio/,The United Kingdom Of Great Britain And Northern Ireland,,,MP3,0
Bay Trust Radio,https://baytrustradio.radioca.st/stream.m3u,https://www.baytrustradio.org.uk/,The United Kingdom Of Great Britain And Northern Ireland,,,MP3,128
Bayside Radio Colwyn Bay,http://stream2.hippynet.co.uk:8202/;stream,https://www.baysideradio.co.uk/,The United Kingdom Of Great Britain And Northern Ireland,,,MP3,256
Bayside Radio Colwyn Bay,http://149.255.60.195:8021/stream,https://www.baysideradio.co.uk/,The United Kingdom Of Great Britain And Northern Ireland,,,MP3,256
bbc 2,http://as-hls-ww-live.akamaized.net/pool_74208725/live/ww/bbc_radio_two/bbc_radio_two.isml/bbc_radio_two-audio%3d320000.norewind.m3u8,http://as-hls-ww-live.akamaized.net/pool_74208725/live/ww/bbc_radio_two/bbc_radio_two.isml/bbc_radio_two-audio%3d320000.norewind.m3u8,The United Kingdom Of Great Britain And Northern Ireland,english,music,UNKNOWN,0
BBC Afrique Radio,http://a.files.bbci.co.uk/media/live/manifesto/audio/simulcast/hls/nonuk/sbr_low/ak/bbc_afrique_radio.m3u8,https://www.bbc.com/afrique/bbc_afrique_radio/liveradio,The United Kingdom Of Great Britain And Northern Ireland,"english,french","africa,afrique,news,talk",AAC+,101
BBC America,https://d2vnbkvjbims7j.cloudfront.net/containerA/LTN/playlist.m3u8,https://www.bbc.com/,The United Kingdom Of Great Britain And Northern Ireland,english,"documentary,interview,news",AAC,216
BBC Arabic ,https://stream.live.vc.bbcmedia.co.uk/bbc_arabic_radio,https://stream.live.vc.bbcmedia.co.uk/,The United Kingdom Of Great Britain And Northern Ireland,arabic,news,MP3,56
BBC Arabic ,http://stream.live.vc.bbcmedia.co.uk/bbc_world_service,http://stream.live.vc.bbcmedia.co.uk/bbc_world_service,The United Kingdom Of Great Britain And Northern Ireland,arabic,tolk,MP3,56
BBC Arabic Radio,http://a.files.bbci.co.uk/media/live/manifesto/audio/simulcast/hls/nonuk/sbr_low/ak/bbc_arabic_radio.m3u8,https://www.bbc.com/arabic/bbc_arabic_radio/liveradio,The United Kingdom Of Great Britain And Northern Ireland,"arabic,english","arabic,news,talk",AAC+,101
BBC Asian Network (128k),http://as-hls-ww-live.akamaized.net/pool_22108647/live/ww/bbc_asian_network/bbc_asian_network.isml/bbc_asian_network-audio%3d128000.norewind.m3u8,https://www.bbc.co.uk/asiannetwork,The United Kingdom Of Great Britain And Northern Ireland,english,"bhangra,bollywood,pop,south asian music",UNKNOWN,0
BBC for Australasia,https://stream.live.vc.bbcmedia.co.uk/bbc_world_service_australasia,https://bbc.co.uk/,The United Kingdom Of Great Britain And Northern Ireland,,news,MP3,56
BBC Live News (128k),http://as-hls-ww-live.akamaized.net/pool_53367543/live/ww/bbc_sounds_news/bbc_sounds_news.isml/bbc_sounds_news-audio%3d128000.norewind.m3u8,https://www.bbc.co.uk/sounds/play/live:bbc_sounds_news,The United Kingdom Of Great Britain And Northern Ireland,english,news,UNKNOWN,0
BBC Live News (48k),http://as-hls-ww-live.akamaized.net/pool_53367543/live/ww/bbc_sounds_news/bbc_sounds_news.isml/bbc_sounds_news-audio%3d48000.norewind.m3u8,https://www.bbc.co.uk/sounds/play/live:bbc_sounds_news,The United Kingdom Of Great Britain And Northern Ireland,english,news,UNKNOWN,0
BBC News HD (720P),https://vs-hls-push-ww-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_news_channel_hd/t=3840/v=pv14/b=5070016/main.m3u8,https://bbc.co.uk/news,The United Kingdom Of Great Britain And Northern Ireland,english,"england,english,london,news,uk,world news",UNKNOWN,0
BBC Radio 1,http://a.files.bbci.co.uk/ms6/live/3441A116-B12E-4D2F-ACA8-C1984642FA4B/audio/simulcast/hls/nonuk/pc_hd_abr_v2/cf/bbc_radio_one.m3u8,http://www.bbc.co.uk/radio1,The United Kingdom Of Great Britain And Northern Ireland,,,AAC+,101
BBC Radio 1,http://a.files.bbci.co.uk/ms6/live/3441A116-B12E-4D2F-ACA8-C1984642FA4B/audio/simulcast/hls/nonuk/pc_hd_abr_v2/ak/bbc_radio_one.m3u8,http://www.bbc.co.uk/radio1,The United Kingdom Of Great Britain And Northern Ireland,english,,AAC+,101
BBC Radio 1 (128k),http://as-hls-ww-live.akamaized.net/pool_01505109/live/ww/bbc_radio_one/bbc_radio_one.isml/bbc_radio_one-audio%3d128000.norewind.m3u8,https://www.bbc.co.uk/radio1,The United Kingdom Of Great Britain And Northern Ireland,english,pop,UNKNOWN,0
BBC Radio 1 Dance (128k),http://as-hls-ww-live.akamaized.net/pool_62063831/live/ww/bbc_radio_one_dance/bbc_radio_one_dance.isml/bbc_radio_one_dance-audio%3d128000.norewind.m3u8,https://www.bbc.co.uk/sounds/play/live:bbc_radio_one_dance,The United Kingdom Of Great Britain And Northern Ireland,english,"dance,pop",UNKNOWN,0
BBC Radio 1Xtra (128k),http://as-hls-ww-live.akamaized.net/pool_92079267/live/ww/bbc_1xtra/bbc_1xtra.isml/bbc_1xtra-audio%3d128000.norewind.m3u8,https://www.bbc.co.uk/1xtra,The United Kingdom Of Great Britain And Northern Ireland,english,"black music,pop",UNKNOWN,0
BBC Radio 2,http://as-hls-ww-live.akamaized.net/pool_74208725/live/ww/bbc_radio_two/bbc_radio_two.isml/bbc_radio_two-audio%3d96000.norewind.m3u8,http://as-hls-ww-live.akamaized.net/pool_74208725/live/ww/bbc_radio_two/bbc_radio_two.isml/bbc_radio_two-audio%3d96000.norewind.m3u8,The United Kingdom Of Great Britain And Northern Ireland,,,UNKNOWN,0
BBC Radio 2,http://as-hls-ww-live.akamaized.net/pool_74208725/live/ww/bbc_radio_two/bbc_radio_two.isml/bbc_radio_two-audio%3d96000.m3u8,https://www.bbc.co.uk/radio2,The United Kingdom Of Great Britain And Northern Ireland,,,UNKNOWN,0
BBC Radio 2,http://as-hls-ww-live.akamaized.net/pool_74208725/live/ww/bbc_radio_two/bbc_radio_two.isml/bbc_radio_two-audio=320000.norewind.m3u8,https://www.bbc.co.uk/sounds/play/live:bbc_radio_two,The United Kingdom Of Great Britain And Northern Ireland,english,adult contemporary music,UNKNOWN,0
BBC Radio 2 (128k),http://as-hls-ww-live.akamaized.net/pool_74208725/live/ww/bbc_radio_two/bbc_radio_two.isml/bbc_radio_two-audio%3d128000.norewind.m3u8,https://www.bbc.co.uk/radio2,The United Kingdom Of Great Britain And Northern Ireland,english,adult contemporary,UNKNOWN,0
BBC Radio 3,http://as-hls-ww-live.akamaized.net/pool_23461179/live/ww/bbc_radio_three/bbc_radio_three.isml/bbc_radio_three-audio=320000.norewind.m3u8,https://www.bbc.co.uk/sounds/play/live:bbc_radio_three,The United Kingdom Of Great Britain And Northern Ireland,english,"arts,classical,culture,drama,jazz,opera,world music",UNKNOWN,0
BBC Radio 3,http://as-hls-ww-live.akamaized.net/pool_23461179/live/ww/bbc_radio_three/bbc_radio_three.isml/bbc_radio_three-audio%3d96000.norewind.m3u8,http://bbc.com/,The United Kingdom Of Great Britain And Northern Ireland,english uk,,UNKNOWN,0
BBC Radio 3 (128k),http://as-hls-ww-live.akamaized.net/pool_23461179/live/ww/bbc_radio_three/bbc_radio_three.isml/bbc_radio_three-audio%3d128000.norewind.m3u8,https://www.bbc.co.uk/radio3,The United Kingdom Of Great Britain And Northern Ireland,english,classical,UNKNOWN,0
BBC Radio 4,http://as-hls-ww-live.akamaized.net/pool_55057080/live/ww/bbc_radio_fourfm/bbc_radio_fourfm.isml/bbc_radio_fourfm-audio=128000.norewind.m3u8,https://www.bbc.co.uk/sounds/play/live:bbc_radio_fourfm,The United Kingdom Of Great Britain And Northern Ireland,english,"comedy,drama,news,talk",UNKNOWN,0
BBC Radio 4,http://as-hls-ww-live.akamaized.net/pool_55057080/live/ww/bbc_radio_fourfm/bbc_radio_fourfm.isml/bbc_radio_fourfm-audio=320000.norewind.m3u8,https://www.bbc.co.uk/sounds/play/live:bbc_radio_fourfm,The United Kingdom Of Great Britain And Northern Ireland,,"comedy,drama,news,talk",UNKNOWN,0
BBC Radio 4,http://as-hls-ww-live.akamaized.net/pool_55057080/live/ww/bbc_radio_fourfm/bbc_radio_fourfm.isml/bbc_radio_fourfm-audio%3d128000.norewind.m3u8,https://www.bbc.co.uk/sounds/play/live:bbc_radio_fourfm,The United Kingdom Of Great Britain And Northern Ireland,english,"comedy,drama,news,talk",UNKNOWN,0
BBC Radio 4 Extra,http://as-hls-ww-live.akamaized.net/pool_26173715/live/ww/bbc_radio_four_extra/bbc_radio_four_extra.isml/bbc_radio_four_extra-audio=320000.norewind.m3u8,https://www.bbc.co.uk/sounds/play/live:bbc_radio_four_extra,The United Kingdom Of Great Britain And Northern Ireland,english,"comedy,drama,entertainment",UNKNOWN,0
BBC Radio 4 Extra (128k),http://as-hls-ww-live.akamaized.net/pool_26173715/live/ww/bbc_radio_four_extra/bbc_radio_four_extra.isml/bbc_radio_four_extra-audio%3d128000.norewind.m3u8,https://www.bbc.co.uk/radio4extra,The United Kingdom Of Great Britain And Northern Ireland,english,"comedy,drama,entertainment",UNKNOWN,0
BBC Radio 5 Live (128k),http://as-hls-ww-live.akamaized.net/pool_89021708/live/ww/bbc_radio_five_live/bbc_radio_five_live.isml/bbc_radio_five_live-audio%3d128000.norewind.m3u8,https://www.bbc.co.uk/5live,The United Kingdom Of Great Britain And Northern Ireland,english,"news,sports,talk",UNKNOWN,0
BBC Radio 5 Live (UK-HLS-Akamai),http://a.files.bbci.co.uk/ms6/live/3441A116-B12E-4D2F-ACA8-C1984642FA4B/audio/simulcast/hls/uk/audio_syndication_high_sbr_v1/ak/bbc_radio_five_live.m3u8,https://www.google.com/url?sa=t&source=web&rct=j&opi=89978449&url=https://www.bbc.co.uk/sounds/play/live/bbc_radio_five_live&ved=2ahUKEwiRypK9opCMAxVHFFkFHQcwEKoQFnoECAoQAQ&usg=AOvVaw2pQgGd6LwZgQ2_ZJe_TSsQ,The United Kingdom Of Great Britain And Northern Ireland,,,AAC,339
BBC Radio 6 Music,http://as-hls-ww-live.akamaized.net/pool_81827798/live/ww/bbc_6music/bbc_6music.isml/bbc_6music-audio%3d320000.norewind.m3u8,https://www.bbc.co.uk/sounds/play/live:bbc_6music,The United Kingdom Of Great Britain And Northern Ireland,english,"alternative,blues,dance,eclectic,electronic,experimental,funk,grime,hip hop,house,indie,jazz,metal,pop,punk,r&b,reggae,rock,ska,soul,techno,world",UNKNOWN,0
BBC Radio 6 Music,http://as-hls-ww-live.akamaized.net/pool_81827798/live/ww/bbc_6music/bbc_6music.isml/bbc_6music-audio=320000.norewind.m3u8,https://www.bbc.co.uk/sounds/play/live:bbc_6music,The United Kingdom Of Great Britain And Northern Ireland,english,"alternative,indie music",UNKNOWN,0
BBC Radio 6 Music (128k),http://as-hls-ww-live.akamaized.net/pool_81827798/live/ww/bbc_6music/bbc_6music.isml/bbc_6music-audio%3d128000.norewind.m3u8,https://www.bbc.co.uk/6music,The United Kingdom Of Great Britain And Northern Ireland,english,alternative,UNKNOWN,0
BBC Radio Bristol,http://as-hls-ww-live.akamaized.net/pool_41858929/live/ww/bbc_radio_bristol/bbc_radio_bristol.isml/bbc_radio_bristol-audio%3d96000.norewind.m3u8,https://www.bbc.co.uk/sounds/schedules/bbc_radio_bristol,The United Kingdom Of Great Britain And Northern Ireland,english uk,,UNKNOWN,0
BBC Radio Cymru (128k),http://as-hls-ww-live.akamaized.net/pool_24792333/live/ww/bbc_radio_cymru/bbc_radio_cymru.isml/bbc_radio_cymru-audio%3d128000.norewind.m3u8,https://www.bbc.co.uk/radiocymru,The United Kingdom Of Great Britain And Northern Ireland,welsh,"entertainment,music,news,sports,talk",UNKNOWN,0
BBC Radio Cymru 2 (128k),http://as-hls-ww-live.akamaized.net/pool_98610936/live/ww/bbc_radio_cymru_2/bbc_radio_cymru_2.isml/bbc_radio_cymru_2-audio%3d128000.norewind.m3u8,https://www.bbc.co.uk/radiocymru2,The United Kingdom Of Great Britain And Northern Ireland,welsh,"music,news",UNKNOWN,0
BBC Radio Devon,http://as-hls-ww-live.akamaized.net/pool_08856933/live/ww/bbc_radio_devon/bbc_radio_devon.isml/bbc_radio_devon-audio%3d96000.norewind.m3u8,https://www.bbc.co.uk/sounds/play/live/bbc_radio_devon,The United Kingdom Of Great Britain And Northern Ireland,,,UNKNOWN,0
BBC Radio Foyle (128k),http://as-hls-ww-live.akamaized.net/pool_43178797/live/ww/bbc_radio_foyle/bbc_radio_foyle.isml/bbc_radio_foyle-audio%3d128000.norewind.m3u8,https://www.bbc.co.uk/radiofoyle,The United Kingdom Of Great Britain And Northern Ireland,english,"music,news,sports,talk",UNKNOWN,0
BBC Radio Leeds,https://as-hls-ww-live.akamaized.net/pool_50115440/live/ww/bbc_radio_leeds/bbc_radio_leeds.isml/bbc_radio_leeds-audio%3d96000.norewind.m3u8,https://www.bbc.co.uk/schedules/p00fzl7w,The United Kingdom Of Great Britain And Northern Ireland,english uk,various,UNKNOWN,0
BBC Radio London (128k),http://as-hls-ww-live.akamaized.net/pool_98137350/live/ww/bbc_london/bbc_london.isml/bbc_london-audio%3d128000.norewind.m3u8,https://www.bbc.co.uk/bbclondon,The United Kingdom Of Great Britain And Northern Ireland,english,"local news,local radio,london,music,sports,talk",UNKNOWN,0
BBC Radio London (96k nonuk),http://a.files.bbci.co.uk/ms6/live/3441A116-B12E-4D2F-ACA8-C1984642FA4B/audio/simulcast/hls/nonuk/audio_syndication_low_sbr_v1/ak/bbc_london.m3u8,https://www.bbc.co.uk/bbclondon,The United Kingdom Of Great Britain And Northern Ireland,english,"local news,local radio,london,music,sports,talk",AAC+,101
BBC Radio nan Gàidheal (128k),http://as-hls-ww-live.akamaized.net/pool_01935182/live/ww/bbc_radio_nan_gaidheal/bbc_radio_nan_gaidheal.isml/bbc_radio_nan_gaidheal-audio%3d128000.norewind.m3u8,https://www.bbc.co.uk/radionangaidheal,The United Kingdom Of Great Britain And Northern Ireland,"english,gaelic","entertainment,music,news,sports,talk",UNKNOWN,0
BBC Radio Northampton (Outside UK Only),http://a.files.bbci.co.uk/ms6/live/3441A116-B12E-4D2F-ACA8-C1984642FA4B/audio/simulcast/hls/nonuk/pc_hd_abr_v2/cfs/bbc_radio_northampton.m3u8,http://www.bbc.co.uk/radionorthampton,The United Kingdom Of Great Britain And Northern Ireland,,"information,local,local news,news",AAC+,101
BBC Radio Northampton (UK Only),http://a.files.bbci.co.uk/ms6/live/3441A116-B12E-4D2F-ACA8-C1984642FA4B/audio/simulcast/hls/uk/pc_hd_abr_v2/cfs/bbc_radio_northampton.m3u8,http://www.bbc.co.uk/radionorthampton,The United Kingdom Of Great Britain And Northern Ireland,english,"information,local,local news,news",AAC,339
BBC Radio Nottingham,https://a.files.bbci.co.uk/ms6/live/3441A116-B12E-4D2F-ACA8-C1984642FA4B/audio/simulcast/hls/nonuk/audio_syndication_low_sbr_v1/aks/bbc_radio_nottingham.m3u8,https://www.radio-uk.co.uk/bbc-radio-nottingham,The United Kingdom Of Great Britain And Northern Ireland,,,AAC+,101
BBC Radio One,https://a.files.bbci.co.uk/ms6/live/3441A116-B12E-4D2F-ACA8-C1984642FA4B/audio/simulcast/hls/nonuk/audio_syndication_low_sbr_v1/aks/bbc_radio_one.m3u8,http://www.bbc.co.uk/radio1,The United Kingdom Of Great Britain And Northern Ireland,,,AAC+,101
BBC Radio Scotland (128k),http://as-hls-ww-live.akamaized.net/pool_43322914/live/ww/bbc_radio_scotland_fm/bbc_radio_scotland_fm.isml/bbc_radio_scotland_fm-audio%3d128000.norewind.m3u8,https://www.bbc.co.uk/radioscotland,The United Kingdom Of Great Britain And Northern Ireland,english,"music,news,sports,talk",UNKNOWN,0
BBC Radio Solent,http://as-hls-ww-live.akamaized.net/pool_11685351/live/ww/bbc_radio_solent/bbc_radio_solent.isml/bbc_radio_solent-audio%3D96000.norewind.m3u8,http://www.bbc.co.uk/radiosolent,The United Kingdom Of Great Britain And Northern Ireland,english,,UNKNOWN,0
BBC Radio Tees,https://a.files.bbci.co.uk/ms6/live/3441A116-B12E-4D2F-ACA8-C1984642FA4B/audio/simulcast/hls/nonuk/pc_hd_abr_v2/aks/bbc_tees.m3u8,https://www.bbc.co.uk/radiotees/,The United Kingdom Of Great Britain And Northern Ireland,,,AAC+,101
BBC Radio Ulster,https://a.files.bbci.co.uk/ms6/live/3441A116-B12E-4D2F-ACA8-C1984642FA4B/audio/simulcast/hls/nonuk/audio_syndication_low_sbr_v1/aks/bbc_radio_ulster.m3u8,https://www.bbc.co.uk/radioulster/on-air,The United Kingdom Of Great Britain And Northern Ireland,english uk,,AAC+,101
BBC Radio Ulster (128k),http://as-hls-ww-live.akamaized.net/pool_31244774/live/ww/bbc_radio_ulster/bbc_radio_ulster.isml/bbc_radio_ulster-audio%3d128000.norewind.m3u8,https://www.bbc.co.uk/radioulster,The United Kingdom Of Great Britain And Northern Ireland,english,"music,news,sports,talk",UNKNOWN,0
BBC Radio Wales (128k),http://as-hls-ww-live.akamaized.net/pool_97517794/live/ww/bbc_radio_wales_fm/bbc_radio_wales_fm.isml/bbc_radio_wales_fm-audio%3d128000.norewind.m3u8,https://www.bbc.co.uk/radiowales,The United Kingdom Of Great Britain And Northern Ireland,english,"music,news,sports,talk",UNKNOWN,0
BBC Somali Radio,http://a.files.bbci.co.uk/media/live/manifesto/audio/simulcast/hls/nonuk/sbr_low/ak/bbc_somali_radio.m3u8,https://www.bbc.com/somali/bbc_somali_radio/liveradio,The United Kingdom Of Great Britain And Northern Ireland,"english,somali","news,somali,talk",AAC+,101
BBC tv,http://stream.live.vc.bbcmedia.co.uk/bbc_world_service?s=1619733260&e=1619747660&h=f8bc47f18c4b24de16cf2efa7951f91d,http://bbc.com.uk/,The United Kingdom Of Great Britain And Northern Ireland,english,"news,world news",MP3,56
BBC World News TV,http://ott-cdn.ucom.am/s24/04.m3u8,http://www.bbc.com/,The United Kingdom Of Great Britain And Northern Ireland,english,,,0
BBC World Service,http://a.files.bbci.co.uk/media/live/manifesto/audio/simulcast/hls/nonuk/sbr_vlow/ak/bbc_world_service.m3u8,http://bbc.com/worldserviceradio,The United Kingdom Of Great Britain And Northern Ireland,,news,AAC+,50
BBC World Service,http://a.files.bbci.co.uk/media/live/manifesto/audio/simulcast/hls/nonuk/sbr_low/ak/bbc_world_service.m3u8,https://www.bbc.co.uk/sounds/schedules/bbc_world_service,The United Kingdom Of Great Britain And Northern Ireland,"british english,english","current affairs,news,speech,world news",AAC+,101
BBC World Service,https://stream.live.vc.bbcmedia.co.uk/bbc_world_service_east_asia,https://www.bbc.co.uk/sounds/play/live:bbc_world_service,The United Kingdom Of Great Britain And Northern Ireland,,news,MP3,56
BBC World Service,https://stream.live.vc.bbcmedia.co.uk/bbc_world_service,https://www.bbc.co.uk/sounds/play/live:bbc_world_service,The United Kingdom Of Great Britain And Northern Ireland,english,bbc,MP3,56
BBC World Service (128k),http://as-hls-ww-live.akamaized.net/pool_87948813/live/ww/bbc_world_service/bbc_world_service.isml/bbc_world_service-audio%3d128000.norewind.m3u8,https://www.bbc.co.uk/worldserviceradio,The United Kingdom Of Great Britain And Northern Ireland,english,"news,talk",UNKNOWN,0
BBC World Service Europe,http://as-hls-ww-live.akamaized.net/pool_86406537/live/ww/bbc_world_service_europe/bbc_world_service_europe.isml/bbc_world_service_europe-audio%3d320000.norewind.m3u8,https://www.bbc.co.uk/schedules/p02y9rgr,The United Kingdom Of Great Britain And Northern Ireland,,,UNKNOWN,0
BBC World Service News Internet,http://as-hls-ww.live.cf.md.bbci.co.uk/pool_07364996/live/ww/bbc_world_service_news_internet/bbc_world_service_news_internet.isml/bbc_world_service_news_internet-audio=320000.norewind.m3u8,https://www.bbc.co.uk/sounds/schedules/bbc_world_service,The United Kingdom Of Great Britain And Northern Ireland,english,,UNKNOWN,0
BBC中文电台,https://stream.zeno.fm/vmnqf6bplmfvv,https://www.bbcasia.com/home,The United Kingdom Of Great Britain And Northern Ireland,chinese,,MP3,0
bcfm,https://bcfmradiomain.radioca.st/live.mp3,https://www.bcfmradio.com/home,The United Kingdom Of Great Britain And Northern Ireland,,,MP3,128
Beat Geeks Radio,https://broadcast.shoutstream.co.uk:8050/stream,https://beatgeeksradio.com/#5f139bdd-e5cd-420c-a57c-c7075e626746,The United Kingdom Of Great Britain And Northern Ireland,,,AAC+,128
Beat Route Radio ,https://beatrouteradio.radioca.st/autodj,https://www.angelradio.co.uk/,The United Kingdom Of Great Britain And Northern Ireland,english,,MP3,128
BedlamDnB,http://c11.radioboss.fm:8318/stream,http://www.bedlamdnb.com/,The United Kingdom Of Great Britain And Northern Ireland,,,MP3,128
Bedrock Radio,https://s40.myradiostream.com:16652/bedrockradio,https://www.bedrockradio.org.uk/,The United Kingdom Of Great Britain And Northern Ireland,,,MP3,128
Belfast 89,https://streaming.broadcast.radio/belfastfm,https://www.belfast89.com/,The United Kingdom Of Great Britain And Northern Ireland,,,MP3,0
Belfast 89 fm,http://mp3streaming.planetwideradio.com:9030/belfastfm,,The United Kingdom Of Great Britain And Northern Ireland,,rock,MP3,0
Belters Radio,https://uk2.internet-radio.com/proxy/belters?mp=/live,https://www.belter-radio.com/,The United Kingdom Of Great Britain And Northern Ireland,,"alternative,indie rock",MP3,64
Bere Island Community Radio,http://lyra.shoutca.st:8685/stream?fbclid=IwAR11TJ-uO01DsaCjCHyRKqBgY7e0-h0ztqRROyHBlr-AwTwxo-M2vs7uugA,https://www.bereisland.net/radio/,The United Kingdom Of Great Britain And Northern Ireland,,,MP3,128
BEST SMOOTH JAZZ - UK,http://64.95.243.43:8002/listen.pls?sid=1,http://bestsmoothjazz.com/,The United Kingdom Of Great Britain And Northern Ireland,,,MP3,128
Beware! The Radio,https://bewaretheradio.out.airtime.pro/bewaretheradio_a,https://bewaretheradio.com/,The United Kingdom Of Great Britain And Northern Ireland,,,MP3,192
Beyond Radio,https://stream.beyondradio.co.uk/listen/web/high?_=983324,https://www.beyondradio.co.uk/,The United Kingdom Of Great Britain And Northern Ireland,,,AAC,192
Beyond Radio,https://stream.beyondradio.co.uk/radio/8000/high,https://www.beyondradio.co.uk/,The United Kingdom Of Great Britain And Northern Ireland,english,,AAC,192
BFBS 2,http://icy-e-05-gos.sharp-stream.com/ssvcbfbs2.mp3,http://www.forces.net/radio/stations/bfbs-radio-2,The United Kingdom Of Great Britain And Northern Ireland,english,,MP3,128
BFBS Afghanistan,http://tx.sharp-stream.com/icecast.php?i=ssvcbfbs7.aac,https://www.bfbs.com/,The United Kingdom Of Great Britain And Northern Ireland,english,,AAC+,64
BFBS Aldershot,http://tx.sharp-stream.com/icecast.php?i=ssvcbfbs13.aac,https://www.bfbs.com/,The United Kingdom Of Great Britain And Northern Ireland,english,,AAC+,64
BFBS Aldershot,https://listen-ssvcbfbs.sharp-stream.com/ssvcbfbs13.aac,https://radio.bfbs.com/stations/bfbs-aldershot,The United Kingdom Of Great Britain And Northern Ireland,,,AAC+,64
BFBS Beats,https://edge-audio-01-cr.sharp-stream.com/ssvcbfbs20.aac?device=bfbs_beats,https://www.forces.net/,The United Kingdom Of Great Britain And Northern Ireland,,"beats,bfbs,charts,electro,hits,pop dance,top",AAC+,64
BFBS Blandford,http://tx.sharp-stream.com/icecast.php?i=ssvcbfbs14.aac,https://www.bfbs.com/,The United Kingdom Of Great Britain And Northern Ireland,english,,AAC+,64
BFBS Brize Norton,http://tx.sharp-stream.com/icecast.php?i=ssvcbfbs25.aac,https://www.bfbs.com/,The United Kingdom Of Great Britain And Northern Ireland,english,,AAC+,64
BFBS Brunei,http://tx.sharp-stream.com/icecast.php?i=ssvcbfbs10.aac,https://www.bfbs.com/,The United Kingdom Of Great Britain And Northern Ireland,english,,AAC+,64
BFBS Canada,http://tx.sharp-stream.com/icecast.php?i=ssvcbfbs12.aac,https://www.bfbs.com/,The United Kingdom Of Great Britain And Northern Ireland,english,,AAC+,64
BFBS Colchester,http://tx.sharp-stream.com/icecast.php?i=ssvcbfbs16.aac,https://www.bfbs.com/,The United Kingdom Of Great Britain And Northern Ireland,,,AAC+,64
BFBS Cyprus,http://tx.sharp-stream.com/icecast.php?i=ssvcbfbs8.aac,https://www.bfbs.com/,The United Kingdom Of Great Britain And Northern Ireland,english,,AAC+,64
BFBS Edge,http://icy-e-01.sharp-stream.com/ssvcbfbs22.mp3.m3u,https://radio.bfbs.com/stations/bfbs-edge,The United Kingdom Of Great Britain And Northern Ireland,english,"alternative,grunge,indie",MP3,128
BFBS Falkland Islands,http://tx.sharp-stream.com/icecast.php?i=ssvcbfbs6.aac,https://www.bfbs.com/,The United Kingdom Of Great Britain And Northern Ireland,,,AAC+,64
BFBS Gurkha Radio,http://tx.sharp-stream.com/icecast.php?i=ssvcbfbs3.aac,https://about.bfbs.com/,The United Kingdom Of Great Britain And Northern Ireland,english,,AAC+,64
BFBS Gurkha Radio,http://tx.sharp-stream.com/icecast.php?i=ssvcbfbs3.mp3,http://www.ssvc.com/bfbs/,The United Kingdom Of Great Britain And Northern Ireland,nepali,british forces,MP3,128
BFBS North Ireland,http://tx.sharp-stream.com/icecast.php?i=ssvcbfbs4.aac,https://www.bfbs.com/,The United Kingdom Of Great Britain And Northern Ireland,english,,AAC+,64
BFBS Radio,http://tx.sharp-stream.com/icecast.php?i=ssvcbfbs1.aac,https://www.bfbs.com/radio/online/,The United Kingdom Of Great Britain And Northern Ireland,english,,AAC+,64
BFBS Radio 2,http://tx.sharp-stream.com/icecast.php?i=ssvcbfbs2.aac,https://www.bfbs.com/,The United Kingdom Of Great Britain And Northern Ireland,english,,AAC+,64
BFBS Rewind,http://tx.sharp-stream.com/http_live.php?i=ssvcbfbs21.aac&device=bfbs_rewind,https://www.forces.net/radio/stations/bfbs-rewind,The United Kingdom Of Great Britain And Northern Ireland,english,"bfbs,british forces,uk,united kingdom",AAC+,64
