name,stream_url,homepage,country,language,tags,codec,bitrate
100% Radio,http://100radio-albi.ice.infomaniak.ch/100radio-albi-128.mp3,http://www.centpourcent.com/,France,,,MP3,128
100% Radio - Carcassonne,http://100radio-carcassonne.ice.infomaniak.ch/100radio-carcassonne-128.mp3,https://www.centpourcent.com/,France,,,MP3,128
100% Radio 80,http://100radio-80.ice.infomaniak.ch/100radio-80-128.mp3,http://www.centpourcent.com/,France,french,80s,MP3,128
100% Radio Auch,http://100radio-auch.ice.infomaniak.ch/100radio-auch-128.mp3,http://www.centpourcent.com/,France,french,,MP3,128
100% Radio Carcassonne,https://100radio-carcassonne.ice.infomaniak.ch/100radio-carcassonne-128.mp3,https://www.centpourcent.com/,France,french,"hot adult contemporary,pop",MP3,128
100% Radio Castres,http://100radio-castres.ice.infomaniak.ch/100radio-castres-128.mp3,http://www.centpourcent.com/,France,french,,MP3,128
100% Radio Catalogne,http://100radio-perpignan.ice.infomaniak.ch/100radio-perpignan-128.mp3,http://centpourcent.com/100-catalogne-237,France,french,,MP3,128
100% Radio Foix,http://100radio-foix.ice.infomaniak.ch/100radio-foix-128.mp3,http://www.centpourcent.com/,France,french,,MP3,128
100% Radio Hit,http://100radio-hit.ice.infomaniak.ch/100radio-hit-128.mp3,http://www.centpourcent.com/,France,french,,MP3,128
100% Radio Montauban,http://100radio-montauban.ice.infomaniak.ch/100radio-montauban-128.mp3,http://www.centpourcent.com/,France,french,,MP3,128
100% Radio Pau,http://100radio-pau.ice.infomaniak.ch/100radio-pau-128.mp3,http://www.centpourcent.com/,France,french,,MP3,128
100% Radio Souvenirs,http://100radio-souvenirs.ice.infomaniak.ch/100radio-souvenirs-128.mp3,http://www.centpourcent.com/,France,french,,MP3,128
100% Radio St Gaudens,http://100radio-stgaudens.ice.infomaniak.ch/100radio-stgaudens-128.mp3,http://www.centpourcent.com/,France,french,,MP3,128
100% Radio Tarbes,http://100radio-tarbes.ice.infomaniak.ch/100radio-tarbes-128.mp3,http://www.centpourcent.com/,France,french,,MP3,128
100% Radio Toulouse .,http://100radio-toulouse.ice.infomaniak.ch/100radio-toulouse-128.mp3,https://centpourcent.com/,France,french,,MP3,128
1000 Hits 90s,https://c4.auracast.net:8050/;,https://www.splashradio.eu/,France,french,"90s,classic hits,oldies",MP3,128
103 Radio,http://streaming.103radio.fr/128,https://www.103radio.fr/,France,french,"clubbing,dance,electro",MP3,128
123 All Classic Rock,http://str4uice.streamakaci.com/4uclassicrock.mp3,https://www.facebook.com/pages/123-All-Classic-Rock/105035989535588,France,,"classic rock,rock,rock-classic",MP3,128
21 RADIO DIJON,http://82.64.123.204:8001/21radio,https://www.21radiodijon.fr/,France,french,"goldies,local music,local news,poetry,variety hits",MP3,128
432hz Radio,http://stream.zeno.fm/er3nkny6fd0uv,http://www.axelaime432hzradio.66ghz.com/,France,french,,MP3,0
4U 70s Flower,https://str4uice.streamakaci.com/4u70s.mp3,https://www.4urock.com/,France,english,rock classic,MP3,128
4U Classic Rock,https://str4uice.streamakaci.com/4uclassicrock.mp3,https://www.4urock.com/,France,english,"classic rock,hits",MP3,128
8Beats,https://n10.radiojar.com/2fa4wbch308uv,https://8beats.co/,France,english,,MP3,0
A Certain Radio,https://listen.radioking.com/radio/429209/stream/482870,http://www.acertainradio.fr/,France,french,garage rock,MP3,192
ABC Dance,http://listen.radionomy.com/abc-dance.m3u,http://www.abcdanceradio.com/,France,,,MP3,128
ABC Dance,https://www.radioking.com/play/abc-dance/374263,https://www.abcdanceradio.com/,France,french,,MP3,192
ABC Lounge Jazz,https://eu1.fastcast4u.com/proxy/kpmxz/stream,https://www.abc-lounge.com/,France,,,MP3,128
ABC Lounge Radio,https://eu1.fastcast4u.com/proxy/kpmxz?mp=/1,https://www.abc-lounge.com/radio/lounge-jazz-folk/#home,France,"english,french","ambient,chillout,easy listening,lounge,smooth jazz",MP3,128
ABC Relax,https://listen.abcrelax.com/,https://abcrelax.com/,France,,,MP3,128
ABC-Loungr,http://streaming.radionomy.com/ABC-Lounge,https://abc-lounge.com/radio,France,french,,MP3,128
Abdulbasit Abdulsamad,https://radio.mp3islam.com/listen/abdulbasit/radio.mp3,https://mp3islam.com/,France,arabic,,MP3,192
ABF Love,http://abf.net-radio.fr/abflove.mp3,http://abf.net-radio.fr/,France,"english,french","love songs,romantic",MP3,160
Accent 4,http://str0.creacast.com/accent4,http://www.accent4.com/,France,french,,MP3,128
Activ radio,http://94.23.219.163:8000/stetienne.mp3,http://www.activradio.fr/,France,french,,MP3,320
Active Radio,http://manager.streaming-ingenierie.fr:8028/;stream.mp3,http://www.activeradio.fr/,France,french,,MP3,320
Active radio 100.6 FM,http://manager.streaming-ingenierie.fr:8028/,http://www.activeradio.fr/,France,french,,MP3,320
Addict Alternative,http://stream2.addictradio.net/addictalternative.mp3,http://addictradio.net/,France,"english,french",alternative,MP3,128
Addict Lounge,http://www.addictradio.net/files/winamp_lounge.m3u,http://www.addictradio.net/,France,french,lounge music,MP3,128
Addict Rock,http://www.addictradio.net/files/winamp_rock.m3u,http://www.addictradio.net/,France,french,rock,MP3,128
Addict Star,http://www.addictradio.net/files/winamp_star.m3u,http://www.addictradio.net/,France,french,,MP3,128
Ado,https://start-adofm.ice.infomaniak.ch/start-adofm-high.mp3,https://www.ado.fr/,France,,,MP3,128
adofm,http://start-adofm.ice.infomaniak.ch/start-adofm-high.mp3,https://www.frequence-radio.com/,France,,dance,MP3,128
AdventRadio,http://51.210.179.55:8000/stream,https://adventmedia.fr/,France,french,"adventista,christian,gospel",MP3,192
Africa N°1,http://african1paris.ice.infomaniak.ch/african1paris-128.mp3,http://www.africa1.com/,France,french,,MP3,128
Africa N°1,http://african1paris.ice.infomaniak.ch/african1paris-64.mp3,http://www.africa1.com/,France,french,,MP3,64
Africa Radio Abidjan Webradio,https://africaradio.ice.infomaniak.ch/abidjan128.mp3,https://www.africaradio.com/,France,french,african music,MP3,96
Africa Radio Africa Club Webradio,https://webradio1.ice.infomaniak.ch/webradio5-128.mp3,https://www.africaradio.com/,France,french,african music,MP3,128
Africa Radio Coupé Decalé Webradio,https://webradio1.ice.infomaniak.ch/webradio1-128.mp3,https://www.africaradio.com/,France,french,african music,MP3,128
Africa Radio Mandingue Webradio,https://webradio1.ice.infomaniak.ch/webradio2-128.mp3,https://www.africaradio.com/,France,french,african music,MP3,128
Africa Radio Manu Dibango Webradio,https://webradio7.ice.infomaniak.ch/webradio7-128.mp3,https://www.africaradio.com/,France,french,african music,MP3,128
Africa Radio Naija Webradio,https://webradio1.ice.infomaniak.ch/webradio3-128.mp3,https://www.africaradio.com/,France,french,african music,MP3,128
Africa Radio Paris,https://african1paris.ice.infomaniak.ch/african1paris-128.mp3,https://www.africaradio.com/,France,french,"african music,news,talk",MP3,128
Africa Radio Rumba Webradio,https://webradio1.ice.infomaniak.ch/webradio4-128.mp3,https://www.africaradio.com/,France,french,african music,MP3,128
Africa Radio Selecta Webradio,https://webradio6.ice.infomaniak.ch/webradio6-128.mp3,https://www.africaradio.com/,France,french,african music,MP3,128
AGORA CÔTE D’AZUR,https://agoracotedazur.ice.infomaniak.ch/agoracotedazur.mp3,https://www.agoracotedazur.fr/,France,,,MP3,128
Agora Côte d’Azur,http://agoracotedazur.ice.infomaniak.ch/agoracotedazur.mp3,http://agorafm.fr/,France,french,,MP3,128
Aïoli Radio,https://stream.aioli-radio.org/main.ogg,https://www.aioli-radio.org/,France,french,"ambient,autres,chanson,classique,dancehall,dub,electro,folk,funk,hip hop,infos,jazz,local,pop,reggae,trip hop",OGG,0
Aïoli Radio,https://stream.aioli-radio.org/main.mp3,https://www.aioli-radio.org/,France,,,MP3,256
Air Connect,https://stream.airconnectradio.com/ac192.mp3,https://airconnectradio.com/,France,"english,french","edm,house,pop,urban",MP3,192
Air Connect Radio,http://stream.airconnectradio.com:9003/ac192.mp3,https://airconnectradio.com/,France,french,"dance,house,pop,top40",MP3,192
Akro Radio,https://stream.akroradio.com:10012/AkroRadio,https://www.akroradio.com/,France,english,,MP3,128
AkroRadio,http://stream.akroradio.com:10012/AkroRadio,https://www.akroradio.com/,France,french,"80's,90's,dance,hits,techno,top40",MP3,128
Album Radio Rock,http://stream.laut.fm/album-radio-rock,https://laut.fm/album-radio-rock,France,english,classic rock,MP3,128
Alefamusic,https://www.radioking.com/api/radio/alefamusic.pls,https://www.alefamusic.net/,France,"french,malagasy","african,african music,african pop,afrique,afro-pop,afropop,pop,pop dance,pop music",MP3,128
Alençon FM,https://listen.radioking.com/radio/290959/stream/337222,https://www.alenconfm.fr/index.php,France,french,,MP3,128
Algorythme Drum & Bass,https://radio9.pro-fhi.net/flux-endvtlna/stream,https://www.algorythmeradio.com/,France,,"drum n bass,drum&bass",MP3,128
Algorythme Lounge & Bossa,https://radio8.pro-fhi.net/flux-sinllzly/stream,https://www.algorythmeradio.com/,France,,"bossa,lounge",MP3,128
Algorythme Radio,https://radio3.pro-fhi.net/flux-ejzloxke/stream,https://www.algorythmeradio.com/,France,,"house,old school",MP3,128
All Piano Radio,http://streamingp.shoutcast.com/JamendoLounge,https://allpianoradio.jimdofree.com/,France,,"classical,classical piano,instrumental,piano",MP3,128
Allzic Africa,http://allzic49.ice.infomaniak.ch/allzic51.mp3,http://www.allzicradio.com/,France,french,,MP3,128
Allzic Classic Piano,http://allzic47.ice.infomaniak.ch/allzic47.mp3,https://www.allzicradio.com/en/player/listen/3105/allzic-radio-classic-piano,France,french,classical,MP3,128
AllZic faire la fête,http://allzic26.ice.infomaniak.ch/allzic26.mp3,https://www.allzicradio.com/fr/,France,french,france,MP3,128
Allzic French Mix,https://allzic65frenchmix.ice.infomaniak.ch/allzic65.aac,https://www.allzicradio.com/player/listen/4307/allzic-french-mix,France,french,"contemporary,music,remixes",AAC+,64
Allzic humour,http://allzic25.ice.infomaniak.ch/allzic25.mp3,http://www.allzicradio.com/fr/player/listen/1654/allzic-radio-humour,France,french,"allzic,humour",MP3,128
Allzic Jazz Lounge,http://allzic03.ice.infomaniak.ch/allzic03.mp3,http://www.allzicradio.com/,France,,,MP3,128
Allzic Nationale 7,http://allzic38.ice.infomaniak.ch/allzic38.mp3,http://www.allzicradio.com/,France,,,MP3,128
Allzic radio,https://allzic53.ice.infomaniak.ch/allzic53.mp3,https://www.allzicradio.com/fr/player/listen/3693/allzic-radio-chill-out,France,frenchhttps://rfiswahili96k.ice.infomaniak.ch/rfis,,MP3,128
Allzic Radio - Lounge,http://allzic21.ice.infomaniak.ch/allzic21.mp3,https://www.allzicradio.com/,France,french,"chillout,downtempo,lounge,relax",MP3,128
Allzic Radio - Zen,http://allzic20.ice.infomaniak.ch/allzic20.mp3,http://www.allzicradio.com/fr/player/listen/2280/allzic-radio-zen,France,french,"calm,relax,relaxation",MP3,128
Allzic Radio 0/4 ans,http://allzic14.ice.infomaniak.ch/allzic14.mp3,http://www.allzicradio.com/en/player/listen/381/allzic-radio-enfants-0-4-ans,France,french,children,MP3,128
Allzic Radio 2000s,http://allzic49.ice.infomaniak.ch/allzic49.mp3,http://www.allzicradio.com/,France,,"00s,alternative,classic hits,love,pop,rnb,rock",MP3,128
Allzic Radio 4/7 ans,http://allzic014.ice.infomaniak.ch/allzic15.mp3,http://www.allzicradio.com/en/player/listen/382/allzic-radio-enfants-4-7-ans,France,french,children,MP3,128
Allzic Radio 50s,http://allzic29.ice.infomaniak.ch/allzic29.mp3,https://www.allzicradio.com/fr/player/listen/1768/allzic-radio-annes-50,France,french,"1950s,50s,chansons françaises,oldies",MP3,128
Allzic Radio 7-12 ans,http://allzic16.ice.infomaniak.ch/allzic16.mp3,http://www.allzicradio.com/en/player/listen/449/allzic-radio-enfants-7-12-ans,France,french,children,MP3,128
Allzic Radio 80s,http://allzic08.ice.infomaniak.ch/allzic08.mp3,http://www.allzicradio.com/,France,,"80s,classic hits,oldies,pop",MP3,128
Allzic Radio 90s,http://allzic24.ice.infomaniak.ch/allzic24.mp3,http://www.allzicradio.com/,France,,"90s,alternative,classic hits,pop,pop rock",MP3,128
Allzic Radio Années 70,https://allzic50.ice.infomaniak.ch/allzic50.aac,https://global.superradio.cc/,France,,"70s,music",AAC+,64
Allzic Radio Black,http://allzic04.ice.infomaniak.ch/allzic04.mp3,http://www.allzicradio.com/,France,,"black,hiphop,oldschool,rap",MP3,128
Allzic Radio Blues,http://allzic09.ice.infomaniak.ch/allzic09.mp3,http://www.allzicradio.com/en/,France,french,blues,MP3,128
Allzic Radio Brazil,http://allzic19.ice.infomaniak.ch/allzic19.mp3,http://www.allzicradio.com/,France,,"bossa nova,bossanova,brasil,brazil,tropical",MP3,128
Allzic Radio Chill Out,http://allzic53.ice.infomaniak.ch/allzic53.mp3,http://www.allzicradio.com/,France,,"chillout,electro deep,electronic,house,vocal",MP3,128
Allzic Radio Classic,http://allzic06.ice.infomaniak.ch/allzic06.mp3,http://www.allzicradio.com/fr/player/listen/5/allzic-radio-classic,France,french,classical,MP3,128
Allzic Radio Classic,http://allzic06.ice.infomaniak.ch/allzic06,,France,,classical,MP3,128
AllZic Radio Classic Violon,http://allzic48.ice.infomaniak.ch/allzic48.mp3,http://www.allzicradio.com/,France,french,classical,MP3,128
AllZic Radio Classic Violon,http://allzic48.ice.infomaniak.ch/allzic48.aac,https://www.allzicradio.com/fr/,France,french,,AAC+,64
Allzic Radio Comptines,http://allzic05.ice.infomaniak.ch/allzic05.mp3,http://www.allzicradio.com/fr/player/listen/6/allzic-radio-comptines,France,french,"children,musiques des enfants",MP3,128
Allzic Radio Country,http://allzic32.ice.infomaniak.ch/allzic32.mp3,http://www.allzicradio.com/,France,english,"classic country,country",MP3,128
Allzic Radio Dance Floor,http://allzic07.ice.infomaniak.ch/allzic07.mp3,http://www.allzicradio.com/,France,french,"charts,dance,edm,electro,pop",MP3,128
Allzic Radio Deep Disco,http://allzic31.ice.infomaniak.ch/allzic31.mp3,http://www.allzicradio.com/,France,,"deep,disco",MP3,128
Allzic Radio Disco,http://allzic36.ice.infomaniak.ch/allzic36.mp3,http://www.allzicradio.com/,France,french,"80s,classic disco,disco",MP3,128
Allzic Radio Disney,http://allzic52.ice.infomaniak.ch/allzic52.mp3,http://www.allzicradio.com/,France,french,"children,film music,movies,score,soundtracks",MP3,128
Allzic Radio Electro Chill,https://allzic57.ice.infomaniak.ch/allzic57.aac,https://global.superradio.cc/,France,,"chill,electro,music",AAC+,64
Allzic Radio Enfoirés,http://allzic12.ice.infomaniak.ch/allzic12.mp3,http://www.allzicradio.com/fr/player/listen/121/allzic-radio-enfoirs,France,french,chansons françaises,MP3,128
Allzic Radio Fitness,http://allzic13.ice.infomaniak.ch/allzic13.mp3,http://www.allzicradio.com/,France,french,"dance,fitness,pop",MP3,128
Allzic Radio Funk,http://allzic08.ice.infomaniak.ch/allzic11.mp3,http://www.allzicradio.com/,France,french,"classic hits,funk,funky",MP3,128
Allzic Radio Golds Français,https://allzic30.ice.infomaniak.ch/allzic30.aac,https://global.superradio.cc/,France,,music,AAC+,64
AllZic Radio Gothique,http://allzic27.ice.infomaniak.ch/allzic27.mp3,http://www.allzicradio.com/,France,french,rock,MP3,128
Allzic Radio Hard Heavy,http://allzic18.ice.infomaniak.ch/allzic18.mp3,http://www.allzicradio.com/,France,,"classic rock,hard rock,heavy rock,rock",MP3,128
Allzic Radio Hommage Johnny,https://allzic56.ice.infomaniak.ch/allzic56.aac,https://global.superradio.cc/,France,,music,AAC+,64
Allzic Radio Italia,http://allzic35.ice.infomaniak.ch/allzic35.mp3,http://www.allzicradio.com/,France,french,"classic italian pop,italian pop",MP3,128
Allzic Radio Jazz,https://allzic40.ice.infomaniak.ch/allzic40.aac,https://global.superradio.cc/,France,,"jazz,music",AAC+,64
Allzic Radio Jazz Lounge,https://allzic03.ice.infomaniak.ch/allzic03.mp3,https://www.allzicradio.com/en/player/listen/1/allzic-radio-jazz-lounge,France,,"jazz,music",MP3,128
Allzic Radio Kitch,https://allzic59.ice.infomaniak.ch/allzic59.aac,https://global.superradio.cc/,France,,"kitch,music",AAC+,64
Allzic Radio Latino,http://allzic39.ice.infomaniak.ch/allzic39.mp3,http://www.allzicradio.com/,France,french,"español,exitos,latino,reggaeton",MP3,128
Allzic Radio Live FR,https://allzic44.ice.infomaniak.ch/allzic44.aac,https://global.superradio.cc/,France,,music,AAC+,64
Allzic Radio Live GOLD,https://allzic45.ice.infomaniak.ch/allzic45.aac,https://global.superradio.cc/,France,,music,AAC+,64
Allzic Radio Lounge,https://allzic21.ice.infomaniak.ch/allzic21.mp3,https://www.allzicradio.com/en/player/listen/1655/allzic-radio-lounge,France,,"lounge,music",MP3,128
Allzic Radio Love,https://allzic34.ice.infomaniak.ch/allzic34.aac,https://global.superradio.cc/,France,,"love,music",AAC+,64
Allzic Radio Noël,https://allzic42.ice.infomaniak.ch/allzic42.aac,https://global.superradio.cc/,France,,"music,noël",AAC+,64
Allzic Radio Orientale,https://allzic33.ice.infomaniak.ch/allzic33.aac,https://global.superradio.cc/,France,,"music,orientale",AAC+,64
Allzic Radio Pop Queens,https://allzic54.ice.infomaniak.ch/allzic54.aac,https://global.superradio.cc/,France,,"music,pop,queens",AAC+,64
Allzic Radio R&B,http://allzic08.ice.infomaniak.ch/allzic10.mp3,http://www.allzicradio.com/,France,,"hits,pop,rnb",MP3,128
Allzic Radio Rap,http://allzic01.ice.infomaniak.ch/allzic01.mp3,http://www.allzicradio.com/,France,english,"rap,street,trap,urban",MP3,128
Allzic Radio Reggae,http://allzic43.ice.infomaniak.ch/allzic43.mp3,http://www.allzicradio.com/,France,,"ganja,jamaican,reggae,weed",MP3,128
Allzic Radio Road 66,https://allzic37.ice.infomaniak.ch/allzic37.aac,https://global.superradio.cc/,France,,music,AAC+,64
Allzic Radio Rock,http://allzic17.ice.infomaniak.ch/allzic17.mp3,http://www.allzicradio.com/fr/player/listen/1087/allzic-rock-fm,France,english,rock,MP3,128
Allzic Radio Rock FM,https://allzic17.ice.infomaniak.ch/allzic17.mp3,https://www.allzicradio.com/fr/player/listen/1087/allzic-radio-rock-fm,France,,pop rock,MP3,128
Allzic Radio TOP 10,https://allzic22.ice.infomaniak.ch/allzic22.aac,https://global.superradio.cc/,France,,"music,top 10",AAC+,64
Allzic Radio Top 20,http://allzic41.ice.infomaniak.ch/allzic41.mp3,http://www.allzicradio.com/,France,,"charts,dance,hits,hot hits,pop,top 20",MP3,128
Allzic Radio Top 50,http://allzic55.ice.infomaniak.ch/allzic55.mp3,http://www.allzicradio.com/,France,,"charts,dance,hits,hot,pop,top",MP3,128
Allzic Radio Zouk,https://allzic28.ice.infomaniak.ch/allzic28.mp3,https://www.allzicradio.com/en/player/listen/1767/allzic-radio-zouk,France,,"music,zouk",MP3,128
Allzic Rap Fr,http://allzic02.ice.infomaniak.ch/allzic02.mp3,http://www.allzicradio.com/,France,,,MP3,128
Allzic Zouk,http://allzic28.ice.infomaniak.ch/allzic28.mp3,http://www.allzicradio.com/,France,,,MP3,128
AllzicRadio Jazz Lounge,https://allzic03.ice.infomaniak.ch/allzic03.aac,https://www.allzicradio.com/,France,,,AAC+,64
Alouette,http://alouette.ice.infomaniak.ch/alouette-high.mp3,https://www.alouette.fr/,France,french,,MP3,128
Alouette,https://alouette.ice.infomaniak.ch/alouette-high.mp3,http://www.alouette.fr/,France,french,,MP3,128
ALOUETTE INDIE,https://alouetteindie.ice.infomaniak.ch/alouetteindie-128.mp3,https://www.alouette.fr/,France,,,MP3,128
ALOUETTE INDRE ET LOIRE,https://alouette-tours.ice.infomaniak.ch/alouette-tours-128.mp3,https://www.alouette.fr/,France,,,MP3,128
Alouette Le Club,https://alouetteleclub.ice.infomaniak.ch/alouetteleclub-128.mp3,https://www.alouette.fr/,France,,,MP3,128
ALOUETTE MAINE ET LOIRE,https://alouette-angers.ice.infomaniak.ch/alouette-angers-128.mp3,http://www.alouette.fr/,France,,,MP3,128
Alouette Nouveau Talents,https://alouettenouveauxtalents.ice.infomaniak.ch/alouettenouveauxtalents-128.mp3,https://www.alouette.fr/,France,,"adult contemporary,french pop,pop",MP3,128
Alpes 1 Alpes du Sud,http://broadcast.infomaniak.ch/alpes1gap-high.mp3,http://alpesdusud.alpes1.com/,France,french,,MP3,128
Alpes 1 Grenoble,http://broadcast.infomaniak.ch/alpes1grenoble-high.mp3,http://grandgrenoble.alpes1.com/,France,french,,MP3,128
AlterNantes,http://diffusion.lafrap.fr/alternantes.mp3,https://www.alternantesfm.net/,France,french,"alternative,france,frankreich",MP3,192
Alternative Radio,https://www.radioking.com/play/alternative-radio-1,http://alternativeradio.over-blog.com/,France,,"electro,folk,funk,hiphop,jazz,rock,soul,world music",MP3,128
Alternative Radio HD,https://www.radioking.com/play/alternative-radio-1/224215,,France,,international,MP3,320
Antxeta irratia,https://streaming.antxetamedia.eus:8443/antxeta1,https://antxetamedia.eus/,France,,"local news,news",MP3,192
ATLANTICA RADIO,http://radios.topymedia.com:8000/stream/;.mp3?nocache=59016#,https://www.webradio.media/ecouter-Atlantica-Radio-6023,France,,,MP3,128
Atomic radio,http://radios.topymedia.com:8032/,http://www.atomicradio.fr/,France,french,,MP3,192
Attitude,http://178.32.222.164:8002/;stream.mp3,http://www.attitudefm.com/,France,french,,MP3,192
Attitude Radio,http://178.32.222.164:8002/listen.pls?sid=1,http://www.attitudefm.com/,France,,,MP3,192
